LinkRef,LinkDescription,Date,TimePeriod,AverageJT,AverageSpeed,DataQuality,LinkLength,Flow
AL2473,A49 between A40 and A4137 (AL2473),8/15/2014 0:00,76,307.4,66.52,1,5.679999828,53
AL2473,A49 between A40 and A4137 (AL2473),8/15/2014 0:00,77,307.4,66.52,1,5.679999828,50
AL2473,A49 between A40 and A4137 (AL2473),8/15/2014 0:00,78,307.4,66.52,1,5.679999828,45.5
AL2473,A49 between A40 and A4137 (AL2473),8/15/2014 0:00,79,250.96,81.48,1,5.679999828,37
AL2473,A49 between A40 and A4137 (AL2473),8/15/2014 0:00,80,250.96,81.48,1,5.679999828,37.5
AL2473,A49 between A40 and A4137 (AL2473),8/15/2014 0:00,81,250.96,81.48,1,5.679999828,36
AL2473,A49 between A40 and A4137 (AL2473),8/15/2014 0:00,82,250.96,81.48,1,5.679999828,32.5
AL2473,A49 between A40 and A4137 (AL2473),8/15/2014 0:00,83,260.88,78.38,1,5.679999828,28.5
AL2473,A49 between A40 and A4137 (AL2473),8/15/2014 0:00,84,260.88,78.38,1,5.679999828,22
AL2473,A49 between A40 and A4137 (AL2473),8/15/2014 0:00,85,260.88,78.38,1,5.679999828,24.5
AL2473,A49 between A40 and A4137 (AL2473),8/15/2014 0:00,86,260.88,78.38,1,5.679999828,23.5
AL2473,A49 between A40 and A4137 (AL2473),8/15/2014 0:00,87,260.88,78.38,1,5.679999828,21.5
AL2473,A49 between A40 and A4137 (AL2473),8/15/2014 0:00,88,277.37,73.72,2,5.679999828,21.5
AL2473,A49 between A40 and A4137 (AL2473),8/15/2014 0:00,89,274.67,74.45,2,5.679999828,17
AL2473,A49 between A40 and A4137 (AL2473),8/15/2014 0:00,90,278.02,73.55,2,5.679999828,13.5
AL2473,A49 between A40 and A4137 (AL2473),8/15/2014 0:00,91,277.43,73.71,2,5.679999828,12
AL2473,A49 between A40 and A4137 (AL2473),8/15/2014 0:00,92,278.31,73.47,2,5.679999828,12
AL2473,A49 between A40 and A4137 (AL2473),8/15/2014 0:00,93,265.74,76.95,2,5.679999828,9
AL2473,A49 between A40 and A4137 (AL2473),8/15/2014 0:00,94,280.06,73.01,2,5.679999828,10.5
AL2473,A49 between A40 and A4137 (AL2473),8/15/2014 0:00,95,268.6,76.13,2,5.679999828,9
AL2473,A49 between A40 and A4137 (AL2473),8/16/2014 0:00,0,257.15,79.52,2,5.679999828,5.5
AL2473,A49 between A40 and A4137 (AL2473),8/16/2014 0:00,1,272.59,75.01,2,5.679999828,9
AL2473,A49 between A40 and A4137 (AL2473),8/16/2014 0:00,2,347.22,58.89,3,5.679999828,4
AL2473,A49 between A40 and A4137 (AL2473),8/16/2014 0:00,3,302.49,67.6,3,5.679999828,5
AL2473,A49 between A40 and A4137 (AL2473),8/16/2014 0:00,4,277.45,73.7,2,5.679999828,3.5
AL2473,A49 between A40 and A4137 (AL2473),8/16/2014 0:00,5,238.12,85.87,2,5.679999828,4.5
AL2473,A49 between A40 and A4137 (AL2473),8/16/2014 0:00,6,342.84,59.64,2,5.679999828,2
AL2473,A49 between A40 and A4137 (AL2473),8/16/2014 0:00,7,316.4,64.63,2,5.679999828,3
AL2473,A49 between A40 and A4137 (AL2473),8/16/2014 0:00,8,228.09,89.65,2,5.679999828,2.25
AL2473,A49 between A40 and A4137 (AL2473),8/16/2014 0:00,9,277.78,73.61,3,5.679999828,2
AL2473,A49 between A40 and A4137 (AL2473),8/16/2014 0:00,10,241.77,84.58,2,5.679999828,3
AL2473,A49 between A40 and A4137 (AL2473),8/16/2014 0:00,11,301.86,67.74,5,5.679999828,2.5
AL2473,A49 between A40 and A4137 (AL2473),8/16/2014 0:00,12,291.24,70.21,2,5.679999828,2.5
AL2473,A49 between A40 and A4137 (AL2473),8/16/2014 0:00,13,301.86,67.74,5,5.679999828,3.5
AL2473,A49 between A40 and A4137 (AL2473),8/16/2014 0:00,14,239.71,85.3,2,5.679999828,2.63
AL2473,A49 between A40 and A4137 (AL2473),8/16/2014 0:00,15,311.66,65.61,3,5.679999828,2
AL2473,A49 between A40 and A4137 (AL2473),8/16/2014 0:00,16,227.68,89.81,2,5.679999828,3
AL2473,A49 between A40 and A4137 (AL2473),8/16/2014 0:00,17,301.86,67.74,5,5.679999828,3.5
AL2473,A49 between A40 and A4137 (AL2473),8/16/2014 0:00,18,236.16,86.59,2,5.679999828,4
AL2473,A49 between A40 and A4137 (AL2473),8/16/2014 0:00,19,301.86,67.74,5,5.679999828,2.5
AL2473,A49 between A40 and A4137 (AL2473),8/16/2014 0:00,20,263.96,77.47,2,5.679999828,3
AL2473,A49 between A40 and A4137 (AL2473),8/16/2014 0:00,21,253.48,80.67,2,5.679999828,7.5
AL2473,A49 between A40 and A4137 (AL2473),8/16/2014 0:00,22,232.67,87.88,2,5.679999828,7.5
AL2473,A49 between A40 and A4137 (AL2473),8/16/2014 0:00,23,265.56,77,2,5.679999828,8.5
AL2473,A49 between A40 and A4137 (AL2473),8/16/2014 0:00,24,271.7,75.26,2,5.679999828,9.5
AL2473,A49 between A40 and A4137 (AL2473),8/16/2014 0:00,25,240.41,85.05,2,5.679999828,11
AL2473,A49 between A40 and A4137 (AL2473),8/16/2014 0:00,26,264.97,77.17,2,5.679999828,17.5
AL2473,A49 between A40 and A4137 (AL2473),8/16/2014 0:00,27,260.88,78.38,2,5.679999828,23
AL2473,A49 between A40 and A4137 (AL2473),8/16/2014 0:00,28,259.87,78.69,2,5.679999828,22.5
AL2473,A49 between A40 and A4137 (AL2473),8/16/2014 0:00,29,237.63,86.05,2,5.679999828,29
AL2473,A49 between A40 and A4137 (AL2473),8/16/2014 0:00,30,255.75,79.95,2,5.679999828,36
AL2473,A49 between A40 and A4137 (AL2473),8/16/2014 0:00,31,269.79,75.79,2,5.679999828,39
AL2473,A49 between A40 and A4137 (AL2473),8/16/2014 0:00,32,261.8,78.11,2,5.679999828,31.5
AL2473,A49 between A40 and A4137 (AL2473),8/16/2014 0:00,33,286.39,71.4,2,5.679999828,44.5
AL2473,A49 between A40 and A4137 (AL2473),8/16/2014 0:00,34,276.78,73.88,2,5.679999828,46
AL2473,A49 between A40 and A4137 (AL2473),8/16/2014 0:00,35,290.98,70.27,2,5.679999828,56
AL2473,A49 between A40 and A4137 (AL2473),8/16/2014 0:00,36,277.83,73.6,2,5.679999828,53
AL2473,A49 between A40 and A4137 (AL2473),8/16/2014 0:00,37,292.11,70,1,5.679999828,67
AL2473,A49 between A40 and A4137 (AL2473),8/16/2014 0:00,38,292.11,70,1,5.679999828,67.5
AL2473,A49 between A40 and A4137 (AL2473),8/16/2014 0:00,39,292.11,70,1,5.679999828,71
AL2473,A49 between A40 and A4137 (AL2473),8/16/2014 0:00,40,292.11,70,1,5.679999828,80.5
AL2473,A49 between A40 and A4137 (AL2473),8/16/2014 0:00,41,292.11,70,1,5.679999828,72
AL2473,A49 between A40 and A4137 (AL2473),8/16/2014 0:00,42,317.61,64.38,1,5.679999828,83
AL2473,A49 between A40 and A4137 (AL2473),8/16/2014 0:00,43,317.61,64.38,1,5.679999828,87.5
AL2473,A49 between A40 and A4137 (AL2473),8/16/2014 0:00,44,317.61,64.38,1,5.679999828,75
AL2473,A49 between A40 and A4137 (AL2473),8/16/2014 0:00,45,317.61,64.38,1,5.679999828,74.5
AL2473,A49 between A40 and A4137 (AL2473),8/16/2014 0:00,46,317.61,64.38,1,5.679999828,80
AL2473,A49 between A40 and A4137 (AL2473),8/16/2014 0:00,47,280.33,72.94,2,5.679999828,81.5
AL2473,A49 between A40 and A4137 (AL2473),8/16/2014 0:00,48,289.79,70.56,2,5.679999828,71.5
AL2473,A49 between A40 and A4137 (AL2473),8/16/2014 0:00,49,285.47,71.63,2,5.679999828,77.5
AL2473,A49 between A40 and A4137 (AL2473),8/16/2014 0:00,50,279.67,73.11,2,5.679999828,79.5
AL2473,A49 between A40 and A4137 (AL2473),8/16/2014 0:00,51,281.5,72.64,1,5.679999828,77
AL2473,A49 between A40 and A4137 (AL2473),8/16/2014 0:00,52,281.5,72.64,1,5.679999828,80
AL2473,A49 between A40 and A4137 (AL2473),8/16/2014 0:00,53,281.5,72.64,1,5.679999828,73.5
AL2473,A49 between A40 and A4137 (AL2473),8/16/2014 0:00,54,291.79,70.08,1,5.679999828,69.5
AL2473,A49 between A40 and A4137 (AL2473),8/16/2014 0:00,55,302.08,67.69,1,5.679999828,68
AL2473,A49 between A40 and A4137 (AL2473),8/16/2014 0:00,56,302.08,67.69,1,5.679999828,67
AL2473,A49 between A40 and A4137 (AL2473),8/16/2014 0:00,57,302.08,67.69,1,5.679999828,73.5
AL2473,A49 between A40 and A4137 (AL2473),8/16/2014 0:00,58,287.1,71.22,2,5.679999828,77.5
AL2473,A49 between A40 and A4137 (AL2473),8/16/2014 0:00,59,288.63,70.85,2,5.679999828,66
AL2473,A49 between A40 and A4137 (AL2473),8/16/2014 0:00,60,293.2,69.74,2,5.679999828,73
AL2473,A49 between A40 and A4137 (AL2473),8/16/2014 0:00,61,281.86,72.55,2,5.679999828,70
AL2473,A49 between A40 and A4137 (AL2473),8/16/2014 0:00,62,279.74,73.1,2,5.679999828,72
AL2473,A49 between A40 and A4137 (AL2473),8/16/2014 0:00,63,288.92,70.77,2,5.679999828,64.5
AL2473,A49 between A40 and A4137 (AL2473),8/16/2014 0:00,64,273.36,74.8,2,5.679999828,65.5
AL2473,A49 between A40 and A4137 (AL2473),8/16/2014 0:00,65,276.63,73.92,2,5.679999828,69
AL2473,A49 between A40 and A4137 (AL2473),8/16/2014 0:00,66,289.76,70.57,2,5.679999828,66.5
AL2473,A49 between A40 and A4137 (AL2473),8/16/2014 0:00,67,292.9,69.81,2,5.679999828,64
AL2473,A49 between A40 and A4137 (AL2473),8/16/2014 0:00,68,286.39,71.4,2,5.679999828,62.5
AL2473,A49 between A40 and A4137 (AL2473),8/16/2014 0:00,69,280.75,72.83,2,5.679999828,64.5
AL2473,A49 between A40 and A4137 (AL2473),8/16/2014 0:00,70,274.76,74.42,2,5.679999828,65.5
AL2473,A49 between A40 and A4137 (AL2473),8/16/2014 0:00,71,275.25,74.29,1,5.679999828,57
AL2473,A49 between A40 and A4137 (AL2473),8/16/2014 0:00,72,275.25,74.29,1,5.679999828,57.5
AL2473,A49 between A40 and A4137 (AL2473),8/16/2014 0:00,73,275.25,74.29,1,5.679999828,53.5
AL2473,A49 between A40 and A4137 (AL2473),8/16/2014 0:00,74,275.25,74.29,1,5.679999828,49
AL2473,A49 between A40 and A4137 (AL2473),8/16/2014 0:00,75,275.25,74.29,1,5.679999828,48.5
AL2473,A49 between A40 and A4137 (AL2473),8/16/2014 0:00,76,275.21,74.3,2,5.679999828,46.5
AL2473,A49 between A40 and A4137 (AL2473),8/16/2014 0:00,77,257.37,79.45,2,5.679999828,41
AL2473,A49 between A40 and A4137 (AL2473),8/16/2014 0:00,78,260.33,78.55,2,5.679999828,35
AL2473,A49 between A40 and A4137 (AL2473),8/16/2014 0:00,79,268.74,76.09,2,5.679999828,34.5
AL2473,A49 between A40 and A4137 (AL2473),8/16/2014 0:00,80,273.21,74.84,2,5.679999828,32
AL2473,A49 between A40 and A4137 (AL2473),8/16/2014 0:00,81,253.99,80.51,2,5.679999828,28
AL2473,A49 between A40 and A4137 (AL2473),8/16/2014 0:00,82,280.74,72.84,2,5.679999828,22.5
AL2473,A49 between A40 and A4137 (AL2473),8/16/2014 0:00,83,272.26,75.1,2,5.679999828,25.5
AL2473,A49 between A40 and A4137 (AL2473),8/16/2014 0:00,84,293.57,69.65,2,5.679999828,19
AL2473,A49 between A40 and A4137 (AL2473),8/16/2014 0:00,85,296.5,68.96,2,5.679999828,21
AL2473,A49 between A40 and A4137 (AL2473),8/16/2014 0:00,86,286.58,71.35,2,5.679999828,18.5
AL2473,A49 between A40 and A4137 (AL2473),8/16/2014 0:00,87,276.43,73.97,2,5.679999828,17.5
AL2473,A49 between A40 and A4137 (AL2473),8/16/2014 0:00,88,254.8,80.25,2,5.679999828,20.5
AL2473,A49 between A40 and A4137 (AL2473),8/16/2014 0:00,89,253.93,80.53,2,5.679999828,19
AL2473,A49 between A40 and A4137 (AL2473),8/16/2014 0:00,90,269.34,75.92,2,5.679999828,13.5
AL2473,A49 between A40 and A4137 (AL2473),8/16/2014 0:00,91,284.09,71.98,2,5.679999828,13.5
AL2473,A49 between A40 and A4137 (AL2473),8/16/2014 0:00,92,259.16,78.9,2,5.679999828,13.5
AL2473,A49 between A40 and A4137 (AL2473),8/16/2014 0:00,93,279.62,73.13,2,5.679999828,11
AL2473,A49 between A40 and A4137 (AL2473),8/16/2014 0:00,94,258.86,78.99,2,5.679999828,11.5
AL2473,A49 between A40 and A4137 (AL2473),8/16/2014 0:00,95,274.32,74.54,2,5.679999828,7.5
AL2473,A49 between A40 and A4137 (AL2473),8/17/2014 0:00,0,277.56,73.67,2,5.679999828,10
AL2473,A49 between A40 and A4137 (AL2473),8/17/2014 0:00,1,264.77,77.23,2,5.679999828,7
AL2473,A49 between A40 and A4137 (AL2473),8/17/2014 0:00,2,211.52,96.67,3,5.679999828,10.5
AL2473,A49 between A40 and A4137 (AL2473),8/17/2014 0:00,3,268.63,76.12,3,5.679999828,6.5
AL2473,A49 between A40 and A4137 (AL2473),8/17/2014 0:00,4,277.66,73.64,2,5.679999828,5
AL2473,A49 between A40 and A4137 (AL2473),8/17/2014 0:00,5,228.84,89.36,2,5.679999828,3
AL2473,A49 between A40 and A4137 (AL2473),8/17/2014 0:00,6,241.92,84.52,2,5.679999828,3.5
AL2473,A49 between A40 and A4137 (AL2473),8/17/2014 0:00,7,263.22,77.68,2,5.679999828,3.13
AL2473,A49 between A40 and A4137 (AL2473),8/17/2014 0:00,8,250.71,81.56,2,5.679999828,3
AL2473,A49 between A40 and A4137 (AL2473),8/17/2014 0:00,9,225.4,90.72,3,5.679999828,2
AL2473,A49 between A40 and A4137 (AL2473),8/17/2014 0:00,10,237.54,86.08,2,5.679999828,2.5
AL2473,A49 between A40 and A4137 (AL2473),8/17/2014 0:00,11,272.9,74.93,2,5.679999828,3.5
AL2473,A49 between A40 and A4137 (AL2473),8/17/2014 0:00,12,301.86,67.74,5,5.679999828,2
AL2473,A49 between A40 and A4137 (AL2473),8/17/2014 0:00,13,243.89,83.84,2,5.679999828,2.5
AL2473,A49 between A40 and A4137 (AL2473),8/17/2014 0:00,14,241.62,84.63,3,5.679999828,2.5
AL2473,A49 between A40 and A4137 (AL2473),8/17/2014 0:00,15,258.96,78.96,2,5.679999828,3
AL2473,A49 between A40 and A4137 (AL2473),8/17/2014 0:00,16,261.86,78.09,2,5.679999828,2.5
AL2473,A49 between A40 and A4137 (AL2473),8/17/2014 0:00,17,301.86,67.74,5,5.679999828,4
AL2473,A49 between A40 and A4137 (AL2473),8/17/2014 0:00,18,306.13,66.8,2,5.679999828,3
AL2473,A49 between A40 and A4137 (AL2473),8/17/2014 0:00,19,301.86,67.74,5,5.679999828,2
AL2473,A49 between A40 and A4137 (AL2473),8/17/2014 0:00,20,232.05,88.12,2,5.679999828,4
AL2473,A49 between A40 and A4137 (AL2473),8/17/2014 0:00,21,262.27,77.97,2,5.679999828,4
AL2473,A49 between A40 and A4137 (AL2473),8/17/2014 0:00,22,257.6,79.38,2,5.679999828,5
AL2473,A49 between A40 and A4137 (AL2473),8/17/2014 0:00,23,231.23,88.43,3,5.679999828,8.5
AL2473,A49 between A40 and A4137 (AL2473),8/17/2014 0:00,24,250.43,81.65,2,5.679999828,6.5
AL2473,A49 between A40 and A4137 (AL2473),8/17/2014 0:00,25,268.27,76.22,2,5.679999828,11.5
AL2473,A49 between A40 and A4137 (AL2473),8/17/2014 0:00,26,235.23,86.93,2,5.679999828,11.5
AL2473,A49 between A40 and A4137 (AL2473),8/17/2014 0:00,27,249.55,81.94,2,5.679999828,21
AL2473,A49 between A40 and A4137 (AL2473),8/17/2014 0:00,28,267.68,76.39,2,5.679999828,25.5
AL2473,A49 between A40 and A4137 (AL2473),8/17/2014 0:00,29,246.87,82.83,2,5.679999828,27
AL2473,A49 between A40 and A4137 (AL2473),8/17/2014 0:00,30,259.3,78.86,2,5.679999828,31
AL2473,A49 between A40 and A4137 (AL2473),8/17/2014 0:00,31,253.79,80.57,2,5.679999828,33
AL2473,A49 between A40 and A4137 (AL2473),8/17/2014 0:00,32,263.11,77.72,2,5.679999828,30.5
AL2473,A49 between A40 and A4137 (AL2473),8/17/2014 0:00,33,270.16,75.69,2,5.679999828,30.5
AL2473,A49 between A40 and A4137 (AL2473),8/17/2014 0:00,34,284.2,71.95,2,5.679999828,35.5
AL2473,A49 between A40 and A4137 (AL2473),8/17/2014 0:00,35,283.02,72.25,1,5.679999828,46.5
AL2473,A49 between A40 and A4137 (AL2473),8/17/2014 0:00,36,283.02,72.25,1,5.679999828,46.5
AL2473,A49 between A40 and A4137 (AL2473),8/17/2014 0:00,37,283.02,72.25,1,5.679999828,54
AL2473,A49 between A40 and A4137 (AL2473),8/17/2014 0:00,38,283.02,72.25,1,5.679999828,60
AL2473,A49 between A40 and A4137 (AL2473),8/17/2014 0:00,39,283.02,72.25,1,5.679999828,61
AL2473,A49 between A40 and A4137 (AL2473),8/17/2014 0:00,40,292.29,69.96,2,5.679999828,64
AL2473,A49 between A40 and A4137 (AL2473),8/17/2014 0:00,41,286.29,71.42,2,5.679999828,69.5
AL2473,A49 between A40 and A4137 (AL2473),8/17/2014 0:00,42,291.26,70.21,2,5.679999828,75.5
AL2473,A49 between A40 and A4137 (AL2473),8/17/2014 0:00,43,291.72,70.09,2,5.679999828,79.5
AL2473,A49 between A40 and A4137 (AL2473),8/17/2014 0:00,44,282.95,72.27,2,5.679999828,74
AL2473,A49 between A40 and A4137 (AL2473),8/17/2014 0:00,45,290.6,70.36,2,5.679999828,85
AL2473,A49 between A40 and A4137 (AL2473),8/17/2014 0:00,46,288.87,70.79,2,5.679999828,79
AL2473,A49 between A40 and A4137 (AL2473),8/17/2014 0:00,47,378.46,54.03,1,5.679999828,75.5
AL2473,A49 between A40 and A4137 (AL2473),8/17/2014 0:00,48,378.46,54.03,1,5.679999828,71
AL2473,A49 between A40 and A4137 (AL2473),8/17/2014 0:00,49,378.46,54.03,1,5.679999828,81.5
AL2473,A49 between A40 and A4137 (AL2473),8/17/2014 0:00,50,378.46,54.03,1,5.679999828,76.5
AL2473,A49 between A40 and A4137 (AL2473),8/17/2014 0:00,51,307.49,66.5,1,5.679999828,77.5
AL2473,A49 between A40 and A4137 (AL2473),8/17/2014 0:00,52,307.49,66.5,1,5.679999828,69.5
AL2473,A49 between A40 and A4137 (AL2473),8/17/2014 0:00,53,307.49,66.5,1,5.679999828,67.5
AL2473,A49 between A40 and A4137 (AL2473),8/17/2014 0:00,54,307.49,66.5,1,5.679999828,66
AL2473,A49 between A40 and A4137 (AL2473),8/17/2014 0:00,55,278.39,73.45,2,5.679999828,73.5
AL2473,A49 between A40 and A4137 (AL2473),8/17/2014 0:00,56,292.72,69.86,2,5.679999828,69
AL2473,A49 between A40 and A4137 (AL2473),8/17/2014 0:00,57,331.16,61.75,2,5.679999828,74.5
AL2473,A49 between A40 and A4137 (AL2473),8/17/2014 0:00,58,624.55,32.74,2,5.679999828,73.5
AL2473,A49 between A40 and A4137 (AL2473),8/17/2014 0:00,59,645.6,31.67,2,5.679999828,76
AL2473,A49 between A40 and A4137 (AL2473),8/17/2014 0:00,60,580.1,35.25,2,5.679999828,81.5
AL2473,A49 between A40 and A4137 (AL2473),8/17/2014 0:00,61,551.1,37.1,2,5.679999828,88
AL2473,A49 between A40 and A4137 (AL2473),8/17/2014 0:00,62,390.38,52.38,1,5.679999828,71
AL2473,A49 between A40 and A4137 (AL2473),8/17/2014 0:00,63,390.38,52.38,1,5.679999828,74
AL2473,A49 between A40 and A4137 (AL2473),8/17/2014 0:00,64,390.38,52.38,1,5.679999828,75.5
AL2473,A49 between A40 and A4137 (AL2473),8/17/2014 0:00,65,390.38,52.38,1,5.679999828,80.5
AL2473,A49 between A40 and A4137 (AL2473),8/17/2014 0:00,66,390.38,52.38,1,5.679999828,83.5
AL2473,A49 between A40 and A4137 (AL2473),8/17/2014 0:00,67,282.83,72.3,2,5.679999828,68.5
AL2473,A49 between A40 and A4137 (AL2473),8/17/2014 0:00,68,287.48,71.13,2,5.679999828,67.5
AL2473,A49 between A40 and A4137 (AL2473),8/17/2014 0:00,69,272.72,74.98,2,5.679999828,66.5
AL2473,A49 between A40 and A4137 (AL2473),8/17/2014 0:00,70,275.36,74.26,2,5.679999828,68.5
AL2473,A49 between A40 and A4137 (AL2473),8/17/2014 0:00,71,279.84,73.07,1,5.679999828,58.5
AL2473,A49 between A40 and A4137 (AL2473),8/17/2014 0:00,72,279.84,73.07,1,5.679999828,53.5
AL2473,A49 between A40 and A4137 (AL2473),8/17/2014 0:00,73,279.84,73.07,1,5.679999828,51.5
AL2473,A49 between A40 and A4137 (AL2473),8/17/2014 0:00,74,276.92,73.84,1,5.679999828,49.5
AL2473,A49 between A40 and A4137 (AL2473),8/17/2014 0:00,75,273.99,74.63,1,5.679999828,45
AL2473,A49 between A40 and A4137 (AL2473),8/17/2014 0:00,76,273.99,74.63,1,5.679999828,41
AL2473,A49 between A40 and A4137 (AL2473),8/17/2014 0:00,77,273.99,74.63,1,5.679999828,44
AL2473,A49 between A40 and A4137 (AL2473),8/17/2014 0:00,78,269.73,75.81,2,5.679999828,44.5
AL2473,A49 between A40 and A4137 (AL2473),8/17/2014 0:00,79,267.79,76.36,2,5.679999828,34
AL2473,A49 between A40 and A4137 (AL2473),8/17/2014 0:00,80,262.23,77.98,2,5.679999828,33.5
AL2473,A49 between A40 and A4137 (AL2473),8/17/2014 0:00,81,280.94,72.78,2,5.679999828,29
AL2473,A49 between A40 and A4137 (AL2473),8/17/2014 0:00,82,286.36,71.41,2,5.679999828,25
AL2473,A49 between A40 and A4137 (AL2473),8/17/2014 0:00,83,274.24,74.56,2,5.679999828,20.5
AL2473,A49 between A40 and A4137 (AL2473),8/17/2014 0:00,84,278.34,73.46,2,5.679999828,16.5
AL2473,A49 between A40 and A4137 (AL2473),8/17/2014 0:00,85,275.71,74.16,2,5.679999828,21
AL2473,A49 between A40 and A4137 (AL2473),8/17/2014 0:00,86,285.26,71.68,2,5.679999828,17.5
AL2473,A49 between A40 and A4137 (AL2473),8/17/2014 0:00,87,274.64,74.45,2,5.679999828,14
AL2473,A49 between A40 and A4137 (AL2473),8/17/2014 0:00,88,243.65,83.92,2,5.679999828,13
AL2473,A49 between A40 and A4137 (AL2473),8/17/2014 0:00,89,255.35,80.08,2,5.679999828,11.5
AL2473,A49 between A40 and A4137 (AL2473),8/17/2014 0:00,90,249.5,81.96,2,5.679999828,9.5
AL2473,A49 between A40 and A4137 (AL2473),8/17/2014 0:00,91,246.74,82.87,2,5.679999828,9.5
AL2473,A49 between A40 and A4137 (AL2473),8/17/2014 0:00,92,288.56,70.86,2,5.679999828,6.5
AL2473,A49 between A40 and A4137 (AL2473),8/17/2014 0:00,93,248.8,82.19,2,5.679999828,5
AL2473,A49 between A40 and A4137 (AL2473),8/17/2014 0:00,94,212.25,96.34,2,5.679999828,4.5
AL2473,A49 between A40 and A4137 (AL2473),8/17/2014 0:00,95,244.32,83.69,2,5.679999828,4.5
AL2473,A49 between A40 and A4137 (AL2473),8/18/2014 0:00,0,231.53,88.32,2,5.679999828,4
AL2473,A49 between A40 and A4137 (AL2473),8/18/2014 0:00,1,255.59,80,2,5.679999828,3
AL2473,A49 between A40 and A4137 (AL2473),8/18/2014 0:00,2,301.86,67.74,5,5.679999828,2.63
AL2473,A49 between A40 and A4137 (AL2473),8/18/2014 0:00,3,295.52,69.19,2,5.679999828,2
AL2473,A49 between A40 and A4137 (AL2473),8/18/2014 0:00,4,272.71,74.98,2,5.679999828,1.13
AL2473,A49 between A40 and A4137 (AL2473),8/18/2014 0:00,5,253.12,80.78,2,5.679999828,2
AL2473,A49 between A40 and A4137 (AL2473),8/18/2014 0:00,6,245.23,83.38,2,5.679999828,2
AL2473,A49 between A40 and A4137 (AL2473),8/18/2014 0:00,7,246.4,82.99,2,5.679999828,1.75
AL2473,A49 between A40 and A4137 (AL2473),8/18/2014 0:00,8,271.57,75.3,2,5.679999828,1.82
AL2473,A49 between A40 and A4137 (AL2473),8/18/2014 0:00,9,247.16,82.73,2,5.679999828,2
AL2473,A49 between A40 and A4137 (AL2473),8/18/2014 0:00,10,288.1,70.98,2,5.679999828,3
AL2473,A49 between A40 and A4137 (AL2473),8/18/2014 0:00,11,228.36,89.54,2,5.679999828,3
AL2473,A49 between A40 and A4137 (AL2473),8/18/2014 0:00,12,301.86,67.74,5,5.679999828,2.75
AL2473,A49 between A40 and A4137 (AL2473),8/18/2014 0:00,13,294.96,69.32,2,5.679999828,3.75
AL2473,A49 between A40 and A4137 (AL2473),8/18/2014 0:00,14,301.86,67.74,5,5.679999828,2.25
AL2473,A49 between A40 and A4137 (AL2473),8/18/2014 0:00,15,224.65,91.02,2,5.679999828,4
AL2473,A49 between A40 and A4137 (AL2473),8/18/2014 0:00,16,212.99,96,2,5.679999828,6
AL2473,A49 between A40 and A4137 (AL2473),8/18/2014 0:00,17,242.71,84.25,2,5.679999828,7
AL2473,A49 between A40 and A4137 (AL2473),8/18/2014 0:00,18,282.86,72.29,2,5.679999828,8.5
AL2473,A49 between A40 and A4137 (AL2473),8/18/2014 0:00,19,317.88,64.33,2,5.679999828,12
AL2473,A49 between A40 and A4137 (AL2473),8/18/2014 0:00,20,282.5,72.38,2,5.679999828,15.25
AL2473,A49 between A40 and A4137 (AL2473),8/18/2014 0:00,21,273.41,74.79,2,5.679999828,23.25
AL2473,A49 between A40 and A4137 (AL2473),8/18/2014 0:00,22,279.57,73.14,2,5.679999828,22.75
AL2473,A49 between A40 and A4137 (AL2473),8/18/2014 0:00,23,297.05,68.84,2,5.679999828,25.25
AL2473,A49 between A40 and A4137 (AL2473),8/18/2014 0:00,24,317.22,64.46,2,5.679999828,30
AL2473,A49 between A40 and A4137 (AL2473),8/18/2014 0:00,25,264.01,77.45,2,5.679999828,33.25
AL2473,A49 between A40 and A4137 (AL2473),8/18/2014 0:00,26,264.6,77.28,2,5.679999828,40
